timestamp,frame,mode,mean_saturation,plant_status,row,col,gray_mean,gray_std,green_frac,image_path_gray,image_path_color
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,0,2,92.222501,24.186418,0.004456,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,0,3,85.661017,25.874996,0.004305,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,1,0,93.875244,18.625896,0.005013,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,1,1,100.628516,19.827960,0.005569,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,1,2,101.280145,19.552542,0.003063,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,1,3,95.901264,19.290166,0.005381,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,2,0,91.434976,18.695605,0.008076,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,2,1,97.411028,19.387224,0.009468,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,2,2,97.917572,19.221608,0.005291,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
2025-12-15T17:01:54.299735,1,day,48.552,pre-germination,2,3,94.517891,25.704421,0.003766,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_gray.png,/home/foodi/Documents/AMiGA/data/ir_pics/tray_20251215_170154_f000001_color.jpg
